src,dst,add_st,mul_st
4,19,1.0,1.25
4,20,0.0,1.0
4,21,2.0,1.5
4,22,1.0,1.25
4,23,3.0,2.0
5,1,2.0,1.6666666666666667
5,2,1.0,1.25
5,3,1.0,1.25
5,4,2.0,1.6666666666666667
5,6,0.0,1.0
5,7,1.0,1.25
5,8,3.0,2.5
5,9,3.0,2.0
5,10,3.0,2.0
5,11,1.0,1.25
5,12,1.0,1.25
5,13,0.0,1.0
5,14,0.0,1.0
5,15,1.0,1.25
5,16,3.0,2.5
5,17,1.0,1.25
5,18,1.0,1.2
5,19,1.0,1.2
5,20,0.0,1.0
5,21,0.0,1.0
5,22,0.0,1.0
5,23,1.0,1.2
6,1,2.0,1.6666666666666667
6,2,2.0,1.6666666666666667
6,3,1.0,1.25
6,4,1.0,1.25
6,5,0.0,1.0
6,7,3.0,2.5
6,8,0.0,1.0
6,9,1.0,1.2
6,10,1.0,1.25
6,11,0.0,1.0
6,12,1.0,1.25
6,13,2.0,1.6666666666666667
6,14,1.0,1.25
6,15,0.0,1.0
6,16,1.0,1.25
6,17,2.0,1.6666666666666667
6,18,2.0,1.5
6,19,4.0,3.0
6,20,1.0,1.25
6,21,3.0,2.0
6,22,0.0,1.0
6,23,2.0,1.5
7,1,4.0,3.0
7,2,3.0,2.5
7,3,3.0,2.0
7,4,2.0,1.6666666666666667
7,5,1.0,1.25
7,6,3.0,2.5
7,8,1.0,1.2
7,9,2.0,1.5
7,10,3.0,2.0
7,11,1.0,1.25
7,12,3.0,2.0
7,13,3.0,2.0
7,14,2.0,1.5
7,15,1.0,1.25
7,16,3.0,2.0
7,17,4.0,3.0
7,18,3.0,2.0
7,19,4.0,3.0
7,20,3.0,2.0
7,21,4.0,3.0
7,22,2.0,1.5
7,23,3.0,2.0
8,1,2.0,1.5
8,2,0.0,1.0
8,3,1.0,1.2
8,4,1.0,1.25
8,5,3.0,2.5
8,6,0.0,1.0
8,7,1.0,1.2
8,9,4.0,3.0
8,10,2.0,1.5
8,11,1.0,1.2
8,12,1.0,1.2
8,13,0.0,1.0
8,14,0.0,1.0
8,15,2.0,1.6666666666666667
8,16,3.0,2.0
8,17,1.0,1.2
8,18,0.0,1.0
8,19,0.0,1.0
8,20,2.0,1.5
8,21,0.0,1.0
8,22,1.0,1.2
8,23,0.0,1.0
9,1,3.0,2.0
9,2,1.0,1.25
9,3,1.0,1.25
9,4,3.0,2.0
9,5,3.0,2.0
9,6,1.0,1.2
9,7,2.0,1.5
9,8,4.0,3.0
9,10,3.0,2.0
9,11,2.0,1.5
9,12,2.0,1.5
9,13,1.0,1.2
9,14,1.0,1.2
9,15,4.0,3.0
9,16,4.0,3.0
9,17,2.0,1.5
9,18,1.0,1.2
9,19,1.0,1.2
9,20,3.0,2.0
9,21,1.0,1.2
9,22,2.0,1.5
9,23,1.0,1.2
10,1,3.0,2.0
10,2,2.0,1.6666666666666667
10,3,3.0,2.5
10,4,2.0,1.6666666666666667
10,5,3.0,2.0
10,6,1.0,1.25
10,7,3.0,2.0
10,8,2.0,1.5
10,9,3.0,2.0
10,11,4.0,3.0
10,12,4.0,3.0
10,13,3.0,2.0
10,14,2.0,1.6666666666666667
10,15,1.0,1.25
10,16,4.0,3.0
10,17,4.0,3.0
10,18,2.0,1.5
10,19,2.0,1.5
10,20,3.0,2.0
10,21,3.0,2.0
10,22,3.0,2.0
10,23,3.0,2.0
11,1,2.0,1.6666666666666667
11,2,1.0,1.25
11,3,3.0,2.5
11,4,1.0,1.25
11,5,1.0,1.25
11,6,0.0,1.0
11,7,1.0,1.25
11,8,1.0,1.2
11,9,2.0,1.5
11,10,4.0,3.0
11,12,3.0,2.0
11,13,2.0,1.5
11,14,2.0,1.6666666666666667
11,15,0.0,1.0
11,16,3.0,2.0
11,17,2.0,1.6666666666666667
11,18,2.0,1.5
11,19,0.0,1.0
11,20,2.0,1.5
11,21,3.0,2.0
11,22,1.0,1.25
11,23,2.0,1.5
12,1,2.0,1.5
12,2,3.0,2.5
12,3,3.0,2.0
12,4,2.0,1.6666666666666667
12,5,1.0,1.25
12,6,1.0,1.25
12,7,3.0,2.0
12,8,1.0,1.2
12,9,2.0,1.5
12,10,4.0,3.0
12,11,2.0,1.6666666666666667
12,13,3.0,2.0
12,14,2.0,1.5
12,15,1.0,1.25
12,16,3.0,2.0
12,17,3.0,2.0
12,18,3.0,2.0
12,19,2.0,1.5
12,20,3.0,2.0
12,21,2.0,1.5
12,22,4.0,3.0
12,23,3.0,2.0
13,1,1.0,1.25
13,2,3.0,2.5
13,3,2.0,1.6666666666666667
13,4,2.0,1.6666666666666667
13,5,0.0,1.0
13,6,2.0,1.6666666666666667
13,7,2.0,1.6666666666666667
13,8,0.0,1.0
13,9,1.0,1.2
13,10,3.0,2.0
13,11,2.0,1.5
13,12,3.0,2.0
13,14,4.0,3.0
13,15,1.0,1.25
13,16,1.0,1.25
13,17,3.0,2.5
13,18,3.0,2.0
13,19,4.0,3.0
13,20,3.0,2.0
13,21,1.0,1.25
13,22,2.0,1.5
13,23,3.0,2.0
14,1,2.0,1.6666666666666667
14,2,2.0,1.6666666666666667
14,3,3.0,2.5
14,4,2.0,1.5
14,5,0.0,1.0
14,6,1.0,1.25
14,7,2.0,1.5
14,8,0.0,1.0
14,9,0.0,1.0
14,10,2.0,1.6666666666666667
14,11,2.0,1.6666666666666667
14,12,2.0,1.5
14,13,4.0,3.0
14,15,0.0,1.0
14,16,1.0,1.25
14,17,2.0,1.6666666666666667
14,18,2.0,1.5
14,19,3.0,2.0
14,20,2.0,1.5
14,21,3.0,2.0
14,22,0.0,1.0
14,23,2.0,1.5
15,1,1.0,1.25
15,2,0.0,1.0
15,3,0.0,1.0
15,4,1.0,1.25
15,5,1.0,1.25
15,6,0.0,1.0
15,7,1.0,1.25
15,8,2.0,1.6666666666666667
15,9,4.0,3.0
15,10,1.0,1.25
15,11,0.0,1.0
15,12,1.0,1.25
15,13,1.0,1.25
15,14,0.0,1.0
15,16,2.0,1.6666666666666667
15,17,2.0,1.6666666666666667
15,18,0.0,1.0
15,19,1.0,1.2
15,20,4.0,3.0
15,21,0.0,1.0
15,22,2.0,1.6666666666666667
15,23,1.0,1.25
16,1,3.0,2.5
16,2,2.0,1.6666666666666667
16,3,2.0,1.6666666666666667
16,4,4.0,3.0
16,5,3.0,2.5
16,6,1.0,1.25
16,7,2.0,1.6666666666666667
16,8,3.0,2.0
16,9,4.0,3.0
16,10,4.0,3.0
16,11,2.0,1.6666666666666667
16,12,3.0,2.0
16,13,1.0,1.25
16,14,1.0,1.25
16,15,2.0,1.6666666666666667
16,17,3.0,2.0
16,18,2.0,1.5
16,19,2.0,1.5
16,20,2.0,1.5
16,21,2.0,1.5
16,22,1.0,1.25
16,23,2.0,1.5
17,1,2.0,1.6666666666666667
17,2,3.0,2.0
17,3,2.0,1.6666666666666667
17,4,2.0,1.5
17,5,1.0,1.25
17,6,2.0,1.6666666666666667
17,7,4.0,3.0
17,8,1.0,1.2
17,9,2.0,1.5
17,10,4.0,3.0
17,11,2.0,1.6666666666666667
17,12,3.0,2.0
17,13,3.0,2.5
17,14,2.0,1.6666666666666667
17,15,2.0,1.6666666666666667
17,16,3.0,2.0
17,18,2.0,1.5
17,19,3.0,2.0
17,20,4.0,3.0
17,21,3.0,2.0
17,22,3.0,2.0
17,23,4.0,3.0
18,1,2.0,1.5
18,2,4.0,3.0
18,3,2.0,1.6666666666666667
18,4,3.0,2.0
18,5,1.0,1.2
18,6,2.0,1.5
18,7,3.0,2.0
18,8,0.0,1.0
18,9,1.0,1.2
18,10,2.0,1.5
18,11,2.0,1.5
18,12,3.0,2.0
18,13,3.0,2.0
18,14,2.0,1.5
18,15,0.0,1.0
18,16,2.0,1.5
18,17,2.0,1.5
18,19,2.0,1.5
18,20,1.0,1.2
18,21,4.0,3.0
18,22,2.0,1.5
18,23,3.0,2.0
19,1,2.0,1.6666666666666667
19,2,2.0,1.6666666666666667
19,3,1.0,1.25
19,4,1.0,1.25
19,5,0.0,1.0
19,6,4.0,3.0
19,7,4.0,3.0
19,8,0.0,1.0
19,9,1.0,1.2
19,10,2.0,1.5
19,11,0.0,1.0
19,12,2.0,1.5
19,13,4.0,3.0
19,14,3.0,2.0
19,15,1.0,1.2
19,16,2.0,1.5
19,17,3.0,2.0
19,18,2.0,1.5
19,20,2.0,1.5
19,21,3.0,2.0
19,22,1.0,1.2
19,23,2.0,1.5
20,1,2.0,1.5
20,2,1.0,1.25
20,3,2.0,1.5
20,4,0.0,1.0
20,5,0.0,1.0
20,6,1.0,1.25
20,7,3.0,2.0
20,8,2.0,1.5
20,9,3.0,2.0
20,10,3.0,2.0
20,11,2.0,1.5
20,12,3.0,2.0
20,13,3.0,2.0
20,14,2.0,1.5
20,15,4.0,3.0
20,16,2.0,1.5
20,17,4.0,3.0
20,18,1.0,1.2
20,19,2.0,1.5
20,21,2.0,1.5
20,22,4.0,3.0
20,23,3.0,2.0
21,1,3.0,2.0
21,2,3.0,2.0
21,3,3.0,2.5
21,4,1.0,1.25
21,5,0.0,1.0
21,6,2.0,1.6666666666666667
21,7,4.0,3.0
21,8,0.0,1.0
21,9,1.0,1.2
21,10,3.0,2.0
21,11,3.0,2.0
21,12,2.0,1.5
21,13,1.0,1.25
21,14,3.0,2.0
21,15,0.0,1.0
21,16,2.0,1.5
21,17,3.0,2.0
21,18,4.0,3.0
21,19,3.0,2.0
21,20,2.0,1.5
21,22,1.0,1.2
21,23,2.0,1.5
22,1,0.0,1.0
22,2,2.0,1.6666666666666667
22,3,1.0,1.25
22,4,1.0,1.25
22,5,0.0,1.0
22,6,0.0,1.0
22,7,2.0,1.5
22,8,1.0,1.2
22,9,2.0,1.5
22,10,3.0,2.0
22,11,1.0,1.25
22,12,4.0,3.0
22,13,2.0,1.5
22,14,0.0,1.0
22,15,2.0,1.6666666666666667
22,16,1.0,1.25
22,17,3.0,2.0
22,18,2.0,1.5
22,19,1.0,1.2
22,20,4.0,3.0
22,21,1.0,1.2
22,23,2.0,1.5
23,1,2.0,1.5
23,2,3.0,2.5
23,3,1.0,1.25
23,4,2.0,1.6666666666666667
23,5,1.0,1.2
23,6,2.0,1.5
23,7,3.0,2.0
23,8,0.0,1.0
23,9,1.0,1.2
23,10,3.0,2.0
23,11,2.0,1.5
23,12,3.0,2.0
23,13,3.0,2.0
23,14,2.0,1.5
23,15,1.0,1.25
23,16,2.0,1.5
23,17,4.0,3.0
23,18,3.0,2.0
23,19,2.0,1.5
23,20,3.0,2.0
23,21,2.0,1.5
23,22,2.0,1.5
